horizon,feature_name,feature_label_ko,feature_group,feature_group_ko,source_table,n_obs,pearson_all,spearman_all,spearman_train,spearman_valid,spearman_test,split_ic_std,abs_spearman_all
30d,epsis_power_supply_daily__minimum_demand_mw,EPSIS 전력수급 최저수요(MW),power_epsis,전력/EPSIS,raw.epsis_power_supply_daily,79,0.42812535560721415,0.45334554111351505,,,0.45334554111351505,0.0,0.45334554111351505
30d,epsis_fuel_cost_monthly__fuel_cost_lng_krw_per_kwh,EPSIS 발전연료비 발전연료비(LNG),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2094,-0.16652008160416468,-0.21898769620285827,-0.029811604715011823,0.037937914720015266,-0.4391482084869684,0.21075462866352584,0.21898769620285827
30d,epsis_fuel_cost_monthly__heat_price_lng_krw_per_gcal,EPSIS 발전연료비 열량단가(LNG),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2094,-0.16637996606634167,-0.21881598749149783,-0.03095246159387532,0.04467217188026377,-0.4626938425615134,0.22349247510038722,0.21881598749149783
30d,epsis_power_trade_volume_monthly__trade_volume_nuclear_gwh,EPSIS 전력거래량 전력거래량(원자력),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,-0.18905371846028557,-0.21707986868372553,-0.24945290581244645,-0.1430828787749459,-0.374743476120899,0.09468012933783336,0.21707986868372553
30d,epsis_smp_monthly__smp_total_krw_per_kwh,EPSIS SMP 전국 SMP(원/kWh),power_epsis,전력/EPSIS,raw.epsis_smp_monthly,2094,-0.16452375131821007,-0.19999167501039308,0.04823363964686548,0.020113393141568698,-0.23246781417982149,0.1262190867481642,0.19999167501039308
30d,epsis_smp_monthly__smp_land_krw_per_kwh,EPSIS SMP 육지 SMP(원/kWh),power_epsis,전력/EPSIS,raw.epsis_smp_monthly,2094,-0.1642526181700193,-0.19651573332693076,0.051111386053567895,0.041712324721208435,-0.2308957765228209,0.130780375253149,0.19651573332693076
30d,kma_asos_weather_daily__cdd18,KMA 전국 ASOS 기상 냉방도일 CDD18,weather_kma,기상/KMA,raw.kma_asos_weather_daily,2094,0.23411987020070782,0.19623051238870445,0.2041670423149999,0.18200025443734685,0.1979519514167077,0.00933601435427019,0.19623051238870445
30d,kma_asos_weather_station_daily__cdd18,KMA 관측소 ASOS 기상 냉방도일 CDD18,weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2094,0.23411987020070782,0.19623051238870445,0.2041670423149999,0.18200025443734685,0.1979519514167077,0.00933601435427019,0.19623051238870445
30d,epsis_power_trade_volume_monthly__trade_volume_hydro_gwh,EPSIS 전력거래량 전력거래량(수력),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,0.08586074042797028,0.19479361365909775,0.3406312582875098,-0.052329409696705805,0.18311222301507604,0.16147345687269016,0.19479361365909775
30d,epsis_power_trade_volume_monthly__trade_volume_waste_gwh,EPSIS 전력거래량 전력거래량(폐기물),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,0.11281877504491845,0.1922281288272979,0.03697805224606692,,0.2691703235707431,0.11609613566233809,0.1922281288272979
30d,epsis_fuel_cost_monthly__fuel_price_lng_krw_per_ton,EPSIS 발전연료비 연료가격(LNG),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2094,-0.1475337542296874,-0.18678477510081484,0.09208158875242764,0.035060759114053264,-0.4511767523951861,0.2437685418219056,0.18678477510081484
30d,epsis_power_trade_volume_monthly__trade_volume_coal_gasification_gwh,EPSIS 전력거래량 전력거래량(석탄가스화),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,-0.15013814350427615,-0.17532441130221502,-0.1652592962089355,-0.24766289222049842,-0.25537722624374265,0.040785488839397345,0.17532441130221502
30d,mkt_vwap_range,빈티지 간 VWAP 범위,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,0.22421437407307607,0.1715718910031604,0.10312319289326399,0.34274863490622764,0.06974005516233675,0.12159517121189325,0.1715718910031604
30d,epsis_power_trade_volume_monthly__trade_volume_wind_gwh,EPSIS 전력거래량 전력거래량(풍력),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,-0.09334730354909883,-0.17118976326908208,-0.29983366450083737,0.01111277489654014,0.010511915011056637,0.1464401386722318,0.17118976326908208
30d,mkt_is_blended,복수 빈티지 거래일 여부,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,0.1887886358200538,0.17055572203570202,0.09936572031296187,0.3403953618143568,0.07119247674901898,0.12081170521964506,0.17055572203570202
30d,mkt_n_vintages,거래 빈티지 수,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,0.18771717933404802,0.17047120955607026,0.09919197913546349,0.3403953618143568,0.07119247674901898,0.12084574063984338,0.17047120955607026
30d,commodities_monthly__lng_japan,원자재 월별 가격 일본 LNG 가격,external_market,외부시장,raw.commodities_monthly,2094,-0.17218015893371102,-0.16888817317925173,0.12804697494394462,-0.07699721877947947,-0.3176192463016865,0.1821356217120597,0.16888817317925173
30d,eua_daily__acc_trdvol,EUA 일별 가격 거래량,external_market,외부시장,raw.eua_daily,2083,-0.1466796561103086,-0.165923010628344,-0.011362480080420763,-0.31332689180890216,-0.17427100051190988,0.12340458882342427,0.165923010628344
30d,kma_asos_weather_daily__min_temp_c,KMA 전국 ASOS 기상 최저기온(°C),weather_kma,기상/KMA,raw.kma_asos_weather_daily,2094,0.16840766947828872,0.16239531578616556,0.21930215653598284,0.1324142518875948,0.054926869759965795,0.06714249959425303,0.16239531578616556
30d,kma_asos_weather_station_daily__min_temp_c,KMA 관측소 ASOS 기상 최저기온(°C),weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2094,0.16840766947828872,0.16239419868449873,0.21928569432739123,0.13244545679490183,0.05495831720321109,0.06712258315890236,0.16239419868449873
30d,epsis_power_trade_volume_monthly__trade_volume_ppa_total_gwh,EPSIS 전력거래량 전력거래량(PPA 합계),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,1483,0.17508072616672027,0.16238932793074395,0.28137515947163416,0.18527578434329858,0.1270026357920471,0.06364984577910744,0.16238932793074395
30d,krx_auction_monthly__auct_trd_rto,KRX 배출권 경매 경매 체결률,auction,KRX 경매,raw.krx_auction_monthly,1694,0.08102561460910299,0.16090297320743407,0.093177197863708,-0.2269173244747374,0.10104147608847056,0.15278137065389005,0.16090297320743407
30d,epsis_power_supply_daily__peak_demand_mw,EPSIS 전력수급 최대수요(MW),power_epsis,전력/EPSIS,raw.epsis_power_supply_daily,2094,0.1505709907087715,0.15585597661753953,0.1363125887389576,0.18885211777204428,0.28491535842832244,0.06152807080760869,0.15585597661753953
30d,kma_asos_weather_station_daily__avg_temp_c,KMA 관측소 ASOS 기상 평균기온(°C),weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2094,0.15455408789589134,0.1554569102518176,0.21149980218618722,0.13424419730069925,0.04951084674648813,0.06615519704688554,0.1554569102518176
30d,kma_asos_weather_daily__avg_temp_c,KMA 전국 ASOS 기상 평균기온(°C),weather_kma,기상/KMA,raw.kma_asos_weather_daily,2094,0.15455408789589134,0.15544887884850156,0.21149457277445027,0.13421358735705755,0.049532534115333274,0.06614372688138084,0.15544887884850156
30d,epsis_smp_monthly__smp_jeju_krw_per_kwh,EPSIS SMP 제주 SMP(원/kWh),power_epsis,전력/EPSIS,raw.epsis_smp_monthly,2094,-0.15091160414962662,-0.1526684824147221,0.16190048633710707,0.09126733072329599,-0.2066646626454436,0.15971947087494975,0.1526684824147221
30d,epsis_fuel_cost_monthly__heat_price_anthracite_krw_per_gcal,EPSIS 발전연료비 열량단가(무연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2094,-0.0859951826265548,-0.1503758718065614,0.08824091964446892,-0.04169946159072725,-0.0010046412787133544,0.05426820352069143,0.1503758718065614
30d,epsis_fuel_cost_monthly__fuel_cost_anthracite_krw_per_kwh,EPSIS 발전연료비 발전연료비(무연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2094,-0.08355801410507722,-0.14683411423466214,0.09421663450499418,-0.04169946159072725,-0.014651898908655295,0.05874342837248635,0.14683411423466214
30d,krx_auction_monthly__acc_trdcnt,KRX 배출권 경매 거래건수,auction,KRX 경매,raw.krx_auction_monthly,1694,-0.15499229419862903,-0.14667400166688965,-0.1458767982823009,0.02029804219539854,-0.2956731303041838,0.12905244435489518,0.14667400166688965
30d,kma_asos_weather_station_daily__max_temp_c,KMA 관측소 ASOS 기상 최고기온(°C),weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2094,0.13438557538412682,0.14274907556019387,0.1975840711155901,0.12423294900669436,0.03963106188612665,0.06453854967178607,0.14274907556019387
30d,kma_asos_weather_daily__max_temp_c,KMA 전국 ASOS 기상 최고기온(°C),weather_kma,기상/KMA,raw.kma_asos_weather_daily,2094,0.13438557538412682,0.14274064378884127,0.1975627656834627,0.12417963557235426,0.03963194098665161,0.06452866876571305,0.14274064378884127
30d,kma_asos_weather_station_daily__avg_relative_humidity_pct,KMA 관측소 ASOS 기상 평균 상대습도(%),weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2094,0.10825941780170058,0.1299794925037044,0.19244433255452126,0.13497148214709348,-0.013294804687012916,0.08667603342871336,0.1299794925037044
30d,kma_asos_weather_daily__avg_relative_humidity_pct,KMA 전국 ASOS 기상 평균 상대습도(%),weather_kma,기상/KMA,raw.kma_asos_weather_daily,2094,0.10825941780170058,0.12997259842443526,0.19242161901792512,0.134969751608671,-0.01329831201792569,0.08666976006388737,0.12997259842443526
30d,krx_auction_monthly__lwst_ord_prc,KRX 배출권 경매 최저 주문가격,auction,KRX 경매,raw.krx_auction_monthly,1694,-0.179862733099518,-0.1274967005034153,-0.21754636543357966,-0.2342394402266701,-0.08663420253781254,0.06599996576874509,0.1274967005034153
30d,epsis_fuel_cost_monthly__fuel_price_bituminous_coal_krw_per_ton,EPSIS 발전연료비 연료가격(유연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2094,-0.13808985873163265,-0.1257003624867808,0.2815308674874303,-0.0023338925198062768,-0.2431956822583047,0.21445837610596347,0.1257003624867808
30d,kma_asos_weather_daily__hdd18,KMA 전국 ASOS 기상 난방도일 HDD18,weather_kma,기상/KMA,raw.kma_asos_weather_daily,2094,-0.08675398399947035,-0.1244519263785147,-0.1927206432191792,-0.09165725771086776,-0.009032537263531353,0.07511618599726054,0.1244519263785147
30d,kma_asos_weather_station_daily__hdd18,KMA 관측소 ASOS 기상 난방도일 HDD18,weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2094,-0.08675398399947035,-0.12444652246836593,-0.19271443240217281,-0.09164505025083197,-0.009039676432813363,0.07511109089022155,0.12444652246836593
30d,krx_auction_monthly__hgst_ord_prc,KRX 배출권 경매 최고 주문가격,auction,KRX 경매,raw.krx_auction_monthly,1694,-0.17294341657756052,-0.12181235030689838,-0.21216115706198427,-0.17635841632427188,-0.03996017520937405,0.0741915647905045,0.12181235030689838
30d,epsis_fuel_cost_monthly__heat_price_bituminous_coal_krw_per_gcal,EPSIS 발전연료비 열량단가(유연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2094,-0.13145289235904828,-0.121284415414263,0.2946704325985186,4.782838595583145e-05,-0.25188398935175454,0.2233566793407194,0.121284415414263
30d,epsis_fuel_cost_monthly__fuel_cost_bituminous_coal_krw_per_kwh,EPSIS 발전연료비 발전연료비(유연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2094,-0.1315264074611913,-0.12056444715775126,0.29466929173665785,4.782838595583145e-05,-0.25152709559656267,0.22321445656577305,0.12056444715775126
30d,epsis_power_supply_daily__supply_capacity_mw,EPSIS 전력수급 공급능력(MW),power_epsis,전력/EPSIS,raw.epsis_power_supply_daily,2094,0.11621510644826871,0.11672560800697233,0.016327143885459514,0.20383279210666602,0.22683169348733367,0.09428059950232509,0.11672560800697233
30d,krx_auction_monthly__clsprc,KRX 배출권 경매 종가,auction,KRX 경매,raw.krx_auction_monthly,1694,-0.1650102869544361,-0.1103759064407367,-0.1791063917333585,-0.2677277877906417,-0.01057763019841429,0.10665723856945322,0.1103759064407367
30d,epsis_power_trade_volume_monthly__trade_volume_market_ppa_total_gwh,EPSIS 전력거래량 전력거래량(시장+PPA 합계),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,-0.06887289716882229,-0.1094026620548246,0.004537200147479535,-0.08577089465101856,-0.06708978824291459,0.03892294551581378,0.1094026620548246
30d,mkt_min_vwap,일별 최저 빈티지 VWAP,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,-0.155747547523276,-0.10772679949965314,-0.09652809385649792,-0.2955299190706173,-0.036843587213778874,0.11059565244684101,0.10772679949965314
30d,epsis_power_trade_volume_monthly__trade_volume_market_total_gwh,EPSIS 전력거래량 전력거래량(시장 합계),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,-0.07481586427055825,-0.10291426981088743,-0.024065870667062058,-0.11766063688061708,-0.07019267879392421,0.03821121088468148,0.10291426981088743
30d,mkt_market_vwap,시장 VWAP,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,-0.1512639780771531,-0.10261545527666324,-0.09209113975787628,-0.28199638057464566,-0.03718303000420199,0.10488749402411225,0.10261545527666324
30d,mkt_log_market_vwap,시장 VWAP 로그값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,-0.1581684322696791,-0.10261545527666324,-0.09209113975787628,-0.28199638057464566,-0.03718303000420199,0.10488749402411225,0.10261545527666324
30d,epsis_power_trade_volume_monthly__trade_volume_anthracite_gwh,EPSIS 전력거래량 전력거래량(무연탄),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,0.05826088457425757,0.10244193502105296,0.023182325466137865,0.16373686490953254,0.10291679490959722,0.05755407610854313,0.10244193502105296
30d,mkt_market_vwap_lag_1d,시장 VWAP 1일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,-0.1503358378034469,-0.10208210881367177,-0.09034375546821154,-0.27490451005286853,-0.031218217028085526,0.10378477239880896,0.10208210881367177
30d,mkt_volume_std_20d,시장 거래량 로그값 20일 이동 표준편차,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,0.07998145949889761,0.10162122045822446,0.005398194890853475,0.011474603460766312,0.12653057655148525,0.05572537181146855,0.10162122045822446
30d,mkt_market_vwap_lag_20d,시장 VWAP 20일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2082,-0.16453079906301513,-0.10096886098576643,-0.08222514982378001,-0.2514530613264886,0.008954649760139582,0.1078909005930987,0.10096886098576643
30d,mkt_market_vwap_lag_60d,시장 VWAP 60일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2042,-0.1772718049126972,-0.10023662073210232,-0.12585312567127194,-0.11581697039767015,0.03731121213561669,0.07466336736057673,0.10023662073210232
30d,epsis_fuel_cost_monthly__heat_price_oil_krw_per_gcal,EPSIS 발전연료비 열량단가(유류),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2094,-0.06579196370888236,-0.09955516762167368,0.07852729793625819,0.04464654770763855,0.08276570052250516,0.0170585237861388,0.09955516762167368
30d,eua_daily__hpr,EUA 일별 가격 고가,external_market,외부시장,raw.eua_daily,2094,-0.03212260358029428,-0.09875666457537627,0.21182780847195,0.06047297826255856,0.15850681766899136,0.06268266316817077,0.09875666457537627
30d,mkt_daily_logret,시장 VWAP 일간 로그수익률,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,-0.01643353318113297,0.09692193075206408,0.07572408214000202,-0.01391614734432251,0.1564134718571561,0.06956877295345938,0.09692193075206408
30d,epsis_power_supply_daily__reserve_margin_pct,EPSIS 전력수급 공급예비율(%),power_epsis,전력/EPSIS,raw.epsis_power_supply_daily,2094,-0.09481405231088967,-0.09497286559076552,-0.15412846084022597,-0.039942492833069006,-0.17271047521995195,0.05869986153232151,0.09497286559076552
30d,mkt_market_vwap_lag_5d,시장 VWAP 5일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,-0.1422507254660292,-0.09464241819425792,-0.09354775869277547,-0.2314465181071992,-0.034274888371710714,0.08260077520263316,0.09464241819425792
30d,eua_daily__clsprc,EUA 일별 가격 종가,external_market,외부시장,raw.eua_daily,2094,-0.02889024597885818,-0.09455441538466873,0.21232817933594197,0.07170074824373127,0.15560024282265553,0.05776702091375212,0.09455441538466873
30d,eua_daily__opr,EUA 일별 가격 시가,external_market,외부시장,raw.eua_daily,2094,-0.028848975378305573,-0.094305733479068,0.2145513038454682,0.07210042227338528,0.15547339494213852,0.05843658058354885,0.094305733479068
30d,commodities_monthly__coal_newcastle,원자재 월별 가격 뉴캐슬 석탄 가격,external_market,외부시장,raw.commodities_monthly,2094,-0.10737739259068117,-0.09363575126166687,0.18441872308877866,-0.016629934901259455,0.032441395965027785,0.08558664638330207,0.09363575126166687
30d,epsis_power_trade_volume_monthly__trade_volume_pumped_storage_gwh,EPSIS 전력거래량 전력거래량(양수),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,-0.059909972230845675,-0.09301296017962214,-0.14796568072589172,-0.2939862856616089,-0.3164195977424413,0.07468600398031407,0.09301296017962214
30d,mkt_logret_mean_5d,시장 VWAP 로그수익률 5일 이동평균,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,-0.05397583011158115,0.09252353824257187,0.0903319956313932,-0.11021183353703334,0.17843218061699231,0.12078209806598052,0.09252353824257187
30d,epsis_power_trade_volume_monthly__trade_volume_ocean_gwh,EPSIS 전력거래량 전력거래량(해양),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,-0.10861561198691419,-0.09228190361737852,-0.18506125748516317,-0.19366662895051673,-0.18881752148181633,0.003522558737185231,0.09228190361737852
30d,mkt_logret_mean_20d,시장 VWAP 로그수익률 20일 이동평균,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2093,-0.0018936182737454932,0.09035426502464204,0.037089630632040474,-0.056037853773073715,0.0651110308088816,0.05178478911691196,0.09035426502464204
30d,mkt_volume_mean_60d,시장 거래량 로그값 60일 이동평균,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2082,0.1465764053558461,0.09001495167627985,0.10472470467805002,0.2732192868400969,0.0723655139871596,0.08805287521925013,0.09001495167627985
30d,eua_daily__lpr,EUA 일별 가격 저가,external_market,외부시장,raw.eua_daily,2094,-0.024831945896285592,-0.0896924212918552,0.21521725618666687,0.08451636080080178,0.1493876531697576,0.053358895188513854,0.0896924212918552
30d,epsis_power_trade_volume_monthly__trade_volume_lng_gwh,EPSIS 전력거래량 전력거래량(LNG),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,-0.021563780550884013,-0.08907567299121404,0.034407619031476475,-0.03356598168146995,-0.14222299883210418,0.07274394433507969,0.08907567299121404
30d,krx_auction_monthly__auct_trd_partc_cnt,KRX 배출권 경매 경매 참여자 수,auction,KRX 경매,raw.krx_auction_monthly,1694,-0.10322636850772887,-0.08750357810264725,-0.1830079022910718,-0.007783416488144717,-0.22199426686039628,0.09316046220511481,0.08750357810264725
30d,mkt_max_vwap,일별 최고 빈티지 VWAP,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,-0.12992740552865611,-0.0864196821013622,-0.08408138952237264,-0.23792177457504665,-0.03818455205089384,0.08541944992193996,0.0864196821013622
30d,epsis_power_trade_volume_monthly__trade_volume_other_gwh,EPSIS 전력거래량 전력거래량(기타),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,-0.1066497186717194,-0.08129580748163666,-0.030003887266885916,-0.05157436435512772,0.04862909957238376,0.04306218537592043,0.08129580748163666
30d,mkt_volume_lag_60d,시장 거래량 로그값 60일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2042,0.04281170419287374,0.0795054599405333,0.14009617102781904,0.11358543550583726,-0.11177329230082662,0.11300324570265645,0.0795054599405333
30d,epsis_fuel_cost_monthly__fuel_cost_oil_krw_per_kwh,EPSIS 발전연료비 발전연료비(유류),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2094,-0.04960623821933482,-0.07663549313115198,0.14618846206132283,0.0392320885700944,0.11205054011713166,0.04460641512255466,0.07663549313115198
30d,oil_daily__brent,국제유가 일별 가격 브렌트유 가격,external_market,외부시장,raw.oil_daily,2094,0.02087497368309196,-0.0743301766011884,0.25720463063733096,0.006865546167925091,-0.03467709104470083,0.12892305516238367,0.0743301766011884
30d,kma_asos_weather_station_daily__precip_mm,KMA 관측소 ASOS 기상 강수량(mm),weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2094,0.03107637732090871,0.07356336457655746,0.06144446614906175,0.1607887833779151,-0.006720037565838252,0.06877895190498333,0.07356336457655746
30d,kma_asos_weather_daily__precip_mm,KMA 전국 ASOS 기상 강수량(mm),weather_kma,기상/KMA,raw.kma_asos_weather_daily,2094,0.03107637732090871,0.07353078300505175,0.06137815243560185,0.16072320641685314,-0.006727826844322015,0.06875698970888572,0.07353078300505175
30d,oil_daily__wti,국제유가 일별 가격 WTI 가격,external_market,외부시장,raw.oil_daily,2093,0.0131793945308545,-0.07297126765946425,0.24943038149318816,0.005225865527728563,-0.04492926359146006,0.1285815708452321,0.07297126765946425
30d,commodities_monthly__natgas_europe,원자재 월별 가격 유럽 천연가스 가격,external_market,외부시장,raw.commodities_monthly,2094,-0.06128339549526782,-0.06931454106503819,0.16568166124270078,-0.06883637919586535,-0.08257840733270017,0.11393010346383498,0.06931454106503819
30d,epsis_power_supply_daily__reserve_capacity_mw,EPSIS 전력수급 공급예비력(MW),power_epsis,전력/EPSIS,raw.epsis_power_supply_daily,2094,-0.06269803229777852,-0.06745026955128415,-0.1435235946168566,0.01746692888165236,-0.10698849700946811,0.06891372629539178,0.06745026955128415
30d,epsis_power_trade_volume_monthly__trade_volume_bio_gwh,EPSIS 전력거래량 전력거래량(바이오),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2094,-0.023248810595401802,-0.06579679189953846,0.188903984130015,0.056413759889493216,-0.08423790326329117,0.11152630009490319,0.06579679189953846
30d,mkt_volume_mean_20d,시장 거래량 로그값 20일 이동평균,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,0.08826918872660744,0.06239963622329302,-0.04647860500574856,0.2843784591917059,0.2119204838745539,0.14200416435622581,0.06239963622329302
30d,krx_auction_monthly__acc_trdvol,KRX 배출권 경매 거래량,auction,KRX 경매,raw.krx_auction_monthly,1694,-0.031000806697732555,-0.06107534476656096,-0.10773075904513998,-0.07152861468679088,-0.1406506729112839,0.028229564719530184,0.06107534476656096
30d,mkt_logret_lag_5d,시장 VWAP 로그수익률 5일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2094,0.01278875895205243,0.06084278475115481,0.039637412576311044,-0.014930932826943582,0.09723688461888656,0.04579789268586422,0.06084278475115481
