horizon,feature_name,feature_label_ko,feature_group,feature_group_ko,source_table,n_obs,pearson_all,spearman_all,spearman_train,spearman_valid,spearman_test,split_ic_std,abs_spearman_all
60d,epsis_fuel_cost_monthly__heat_price_anthracite_krw_per_gcal,EPSIS 발전연료비 열량단가(무연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.09962406412571755,-0.15891457494835676,0.011731935864445845,-0.029421144148919814,0.16005418825892267,0.08137291942451656,0.15891457494835676
60d,mkt_max_vwap,일별 최고 빈티지 VWAP,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,-0.2123686180103363,-0.15400205982532678,-0.13429809206975094,-0.3634684179860046,-0.12295705896478258,0.11080181062032689,0.15400205982532678
60d,epsis_power_trade_volume_monthly__trade_volume_market_total_gwh,EPSIS 전력거래량 전력거래량(시장 합계),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,-0.1387590553507878,-0.15298769246872382,0.06265875992626681,-0.23098884890916668,-0.31673540880221474,0.16245386557879382,0.15298769246872382
60d,mkt_volume_mean_60d,시장 거래량 로그값 60일 이동평균,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2060,0.19383519110077127,0.1529457692938813,0.15345709467168922,0.35330716895607095,0.02414140304313715,0.1354058515647976,0.1529457692938813
60d,epsis_fuel_cost_monthly__fuel_cost_anthracite_krw_per_kwh,EPSIS 발전연료비 발전연료비(무연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.09491789718379172,-0.15186477018603445,0.02128686962004844,-0.029421144148919814,0.16231328502535683,0.08111846195756629,0.15186477018603445
60d,kma_asos_weather_station_daily__precip_mm,KMA 관측소 ASOS 기상 강수량(mm),weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2074,0.08214287618802674,0.14936140457789232,0.16563492926693113,0.17177242534081902,0.04052821122105789,0.06047442388516205,0.14936140457789232
60d,kma_asos_weather_daily__precip_mm,KMA 전국 ASOS 기상 강수량(mm),weather_kma,기상/KMA,raw.kma_asos_weather_daily,2074,0.08214287618802675,0.1493314809031095,0.16556439874555987,0.17174266510735822,0.0405742203342656,0.060429827604435674,0.1493314809031095
60d,mkt_volume_lag_60d,시장 거래량 로그값 60일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2020,0.041830379781029374,0.14889737155109783,0.19225920065867821,0.10411025440882783,-0.011886493432076237,0.08360020378126491,0.14889737155109783
60d,epsis_power_supply_daily__supply_capacity_mw,EPSIS 전력수급 공급능력(MW),power_epsis,전력/EPSIS,raw.epsis_power_supply_daily,2074,0.12776588806435138,0.14341753128923027,-0.007140015000761824,0.2312546487528661,0.27142953456714924,0.12294851275719934,0.14341753128923027
60d,epsis_power_supply_daily__reserve_margin_pct,EPSIS 전력수급 공급예비율(%),power_epsis,전력/EPSIS,raw.epsis_power_supply_daily,2074,-0.14802012436960166,-0.13584859692088874,-0.1863145881848527,-0.10042447998435777,-0.2434323678767482,0.058775285285065135,0.13584859692088874
60d,epsis_power_trade_volume_monthly__trade_volume_lng_gwh,EPSIS 전력거래량 전력거래량(LNG),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,-0.06516606104973442,-0.13569645497369798,0.05650696258494024,-0.14695075064880198,-0.38242188156240187,0.17935075032911693,0.13569645497369798
60d,krx_auction_monthly__auct_trd_rto,KRX 배출권 경매 경매 체결률,auction,KRX 경매,raw.krx_auction_monthly,1673,0.03959624728758044,0.13404146176028706,0.02839456661691645,-0.2972726827727381,0.03423740111832015,0.15491654805858496,0.13404146176028706
60d,epsis_fuel_cost_monthly__heat_price_oil_krw_per_gcal,EPSIS 발전연료비 열량단가(유류),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.09638795979276321,-0.13182487768740273,0.0016265088476589559,0.07147725134548848,0.03980294328839752,0.02855759903734827,0.13182487768740273
60d,epsis_power_trade_volume_monthly__trade_volume_market_ppa_total_gwh,EPSIS 전력거래량 전력거래량(시장+PPA 합계),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,-0.1264639378162644,-0.12796905358213348,0.08995067389216291,-0.20326747557383198,-0.3056081245087419,0.16763626450444846,0.12796905358213348
60d,epsis_power_trade_volume_monthly__trade_volume_other_gwh,EPSIS 전력거래량 전력거래량(기타),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,-0.16025255257857854,-0.12753051830165346,-0.06714779547958112,-0.23697857582656387,0.07115420337221652,0.12601399677832623,0.12753051830165346
60d,kma_asos_weather_daily__is_precip_day,KMA 전국 ASOS 기상 강수일 여부,weather_kma,기상/KMA,raw.kma_asos_weather_daily,2074,0.09500506064397829,0.12422913260875278,0.1304265286876872,0.1702919724523986,-0.0042619856604230785,0.07468402610458365,0.12422913260875278
60d,kma_asos_weather_station_daily__is_precip_day,KMA 관측소 ASOS 기상 강수일 여부,weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2074,0.09500506064397829,0.12422913260875278,0.1304265286876872,0.1702919724523986,-0.0042619856604230785,0.07468402610458365,0.12422913260875278
60d,mkt_volume_lag_20d,시장 거래량 로그값 20일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2060,0.011915805258928942,0.11687630561578091,0.02656176539004563,0.24902819384075284,0.11859531640372903,0.0912714034662577,0.11687630561578091
60d,epsis_fuel_cost_monthly__fuel_price_bituminous_coal_krw_per_ton,EPSIS 발전연료비 연료가격(유연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.18028514470205015,-0.11604375564868936,0.3448204991698192,-0.023812717170786386,-0.2289178111410417,0.23737785080624535,0.11604375564868936
60d,commodities_monthly__coal_newcastle,원자재 월별 가격 뉴캐슬 석탄 가격,external_market,외부시장,raw.commodities_monthly,2074,-0.15507860239883736,-0.11519805962399872,0.2351411887552502,-0.09621713479429163,-0.12116092271058732,0.16240269762954818,0.11519805962399872
60d,epsis_smp_monthly__smp_jeju_krw_per_kwh,EPSIS SMP 제주 SMP(원/kWh),power_epsis,전력/EPSIS,raw.epsis_smp_monthly,2074,-0.199123034152415,-0.11426478415338441,0.3390790518286468,0.009445008776652325,-0.20539646243980078,0.2239218727173348,0.11426478415338441
60d,epsis_fuel_cost_monthly__heat_price_bituminous_coal_krw_per_gcal,EPSIS 발전연료비 열량단가(유연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.17176631946209497,-0.11131140375494272,0.35363722419946314,-0.01743587127890793,-0.24390818698469108,0.24631629855314083,0.11131140375494272
60d,epsis_fuel_cost_monthly__fuel_cost_bituminous_coal_krw_per_kwh,EPSIS 발전연료비 발전연료비(유연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.17195783712098753,-0.11117414866549155,0.3508872169830209,-0.01743587127890793,-0.24241968742962608,0.2445614436996838,0.11117414866549155
60d,epsis_power_trade_volume_monthly__trade_volume_renewable_total_gwh,EPSIS 전력거래량 전력거래량(재생에너지 합계),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,0.10427285923196657,0.10474351504429831,0.3609371878061573,0.07407264314091025,0.4132314326109659,0.14909156004896165,0.10474351504429831
60d,mkt_logret_mean_20d,시장 VWAP 로그수익률 20일 이동평균,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2071,-0.021090712394439978,0.10416626935876944,0.11603162719188646,-0.1733215150791115,-0.011539062406114431,0.11840283582353761,0.10416626935876944
60d,epsis_power_supply_daily__reserve_capacity_mw,EPSIS 전력수급 공급예비력(MW),power_epsis,전력/EPSIS,raw.epsis_power_supply_daily,2074,-0.11054140300339899,-0.1009613742199215,-0.1819508008180586,-0.03110890465149242,-0.16640656980411744,0.0677416324908199,0.1009613742199215
60d,mkt_volume_mean_20d,시장 거래량 로그값 20일 이동평균,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2072,0.13553743413092983,0.09972036086191675,-0.06717264353556718,0.4042195349520364,0.14356153142280312,0.1928044701068127,0.09972036086191675
60d,eua_daily__acc_trdvol,EUA 일별 가격 거래량,external_market,외부시장,raw.eua_daily,2063,-0.12074050925593416,-0.09927293300800501,0.04210450446377529,-0.30210191115943136,-0.016974509244311955,0.15028344395388413,0.09927293300800501
60d,mkt_volume_std_60d,시장 거래량 로그값 60일 이동 표준편차,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2060,-0.05643537354283528,-0.09661292686602968,-0.05332641455423935,-0.21884997948550308,-0.42251794448326246,0.15098972602473307,0.09661292686602968
60d,epsis_fuel_cost_monthly__fuel_cost_oil_krw_per_kwh,EPSIS 발전연료비 발전연료비(유류),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.07282307009668637,-0.09536359923939887,0.1139169003427358,0.06645960957445513,0.11909950468257091,0.023687813068706515,0.09536359923939887
60d,mkt_logret_mean_5d,시장 VWAP 로그수익률 5일 이동평균,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,-0.037799523346957214,0.09330748867080849,0.07282556215444602,-0.06973057287338362,0.04885019682707545,0.06232394645845474,0.09330748867080849
60d,eua_daily__hpr,EUA 일별 가격 고가,external_market,외부시장,raw.eua_daily,2074,-0.029170923360463435,-0.09122628438486911,0.22902252096094705,0.1003693024605508,0.32542594504447264,0.0921928914930755,0.09122628438486911
60d,epsis_power_trade_volume_monthly__trade_volume_bio_gwh,EPSIS 전력거래량 전력거래량(바이오),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,-0.03184164030703608,-0.0859418379091475,0.19665886271931518,0.0652441458323204,-0.25664608065050676,0.1904289069452232,0.0859418379091475
60d,eua_daily__clsprc,EUA 일별 가격 종가,external_market,외부시장,raw.eua_daily,2074,-0.02561255263346515,-0.08517647058776057,0.23080343523447,0.1143891295271543,0.3251288224826653,0.08619150991949484,0.08517647058776057
60d,eua_daily__opr,EUA 일별 가격 시가,external_market,외부시장,raw.eua_daily,2074,-0.025791776132104753,-0.08486360610539617,0.2333496170070962,0.10499361218706693,0.33089542184261805,0.0925095043886014,0.08486360610539617
60d,kma_asos_weather_station_daily__sunshine_hours,KMA 관측소 ASOS 기상 일조시간,weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2074,-0.060955355119044596,-0.08065455157566928,-0.1297374456029881,-0.06812208371487907,0.03788841394363487,0.06922837185171395,0.08065455157566928
60d,kma_asos_weather_daily__sunshine_hours,KMA 전국 ASOS 기상 일조시간,weather_kma,기상/KMA,raw.kma_asos_weather_daily,2074,-0.060955355119044596,-0.08064886145182248,-0.12973811612462244,-0.06815599846431733,0.03786363656553721,0.06922015420397978,0.08064886145182248
60d,eua_daily__lpr,EUA 일별 가격 저가,external_market,외부시장,raw.eua_daily,2074,-0.02112665492377526,-0.07848953186918414,0.23406667828078148,0.12183516076584226,0.32896487605876945,0.08465898943050244,0.07848953186918414
60d,mkt_daily_logret,시장 VWAP 일간 로그수익률,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,-0.007610361580466686,0.07670776348824047,0.04844747170139354,-0.009238995036996218,0.07063010415611573,0.0336631526768427,0.07670776348824047
60d,mkt_volume_lag_5d,시장 거래량 로그값 5일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2073,0.027878166730783194,0.07391931065579603,-0.0637097667892692,0.3141600969682083,0.182785414949366,0.15663290970787905,0.07391931065579603
60d,epsis_power_trade_volume_monthly__trade_volume_anthracite_gwh,EPSIS 전력거래량 전력거래량(무연탄),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,0.052190732913157636,0.07241501127940797,0.11098955054804995,-0.035193473968260544,-0.07561638766135086,0.08015628122832294,0.07241501127940797
60d,commodities_monthly__natgas_europe,원자재 월별 가격 유럽 천연가스 가격,external_market,외부시장,raw.commodities_monthly,2074,-0.12069685268350795,-0.0704861849842366,0.20955385103422886,-0.20104082685220415,-0.020086572745327134,0.16801691575608754,0.0704861849842366
60d,mkt_volume_mean_5d,시장 거래량 로그값 5일 이동평균,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,0.0971537388535705,0.06848719224774756,-0.10284076286336195,0.34812767284515556,0.2073775388804291,0.1883904116908046,0.06848719224774756
60d,epsis_power_trade_volume_monthly__trade_volume_oil_gwh,EPSIS 전력거래량 전력거래량(유류),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,0.005628742224499743,-0.06570690176670749,-0.0719604273369358,-0.24273135571343057,-0.3774372306775776,0.12499976004761124,0.06570690176670749
60d,epsis_fuel_cost_monthly__fuel_price_oil_krw_per_kl,EPSIS 발전연료비 연료가격(유류),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.06289825543184245,-0.06204455957327053,0.2697208453983072,0.08294003610595511,0.011217955699548199,0.10896221134989764,0.06204455957327053
60d,krx_auction_monthly__acc_trdvol,KRX 배출권 경매 거래량,auction,KRX 경매,raw.krx_auction_monthly,1673,-0.05271936074379062,-0.06200578681488997,-0.13826879615689633,-0.11910521673701116,-0.18617584561284609,0.028207165010875918,0.06200578681488997
60d,mkt_logret_lag_1d,시장 VWAP 로그수익률 1일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,-0.025014121245250282,0.06072307515058131,0.0548248410733645,-0.047162637248869536,0.05246793512689467,0.04753157043492375,0.06072307515058131
60d,epsis_power_trade_volume_monthly__trade_volume_ocean_gwh,EPSIS 전력거래량 전력거래량(해양),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,-0.1317788065299511,-0.05772417532908248,-0.08094873223008414,-0.12044014499209293,-0.1464074335160023,0.026912849738166936,0.05772417532908248
60d,mkt_volume_lag_1d,시장 거래량 로그값 1일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,0.02987548581253302,0.05740318196035772,-0.07148503769329442,0.2693089924821421,0.17982481101208597,0.14426234967081614,0.05740318196035772
60d,epsis_power_trade_volume_monthly__trade_volume_solar_gwh,EPSIS 전력거래량 전력거래량(태양광),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,0.08737019295344513,0.05676104004680411,0.17792910089159805,0.31568960256598677,0.21134224790332937,0.058673072225966405,0.05676104004680411
60d,oil_daily__brent,국제유가 일별 가격 브렌트유 가격,external_market,외부시장,raw.oil_daily,2074,0.05446026716948947,-0.05538292479718077,0.36810663642674163,0.09522250397731123,-0.20079641283134797,0.23231770112556416,0.05538292479718077
60d,oil_daily__wti,국제유가 일별 가격 WTI 가격,external_market,외부시장,raw.oil_daily,2073,0.04421727455519592,-0.053754763203073146,0.35331425368223834,0.08517735425780122,-0.21445584437441106,0.2319100244114751,0.053754763203073146
60d,mkt_total_trdvol,시장 총 거래량,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,0.027462873730520244,0.05090094322969733,-0.07738395861319272,0.254631777034366,0.1891087320755806,0.14358353059719584,0.05090094322969733
60d,mkt_total_trdvol_log1p,시장 총 거래량 로그값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,0.07182116191099182,0.05090094322969733,-0.07738395861319272,0.254631777034366,0.1891087320755806,0.14358353059719584,0.05090094322969733
60d,epsis_power_supply_daily__day,EPSIS 전력수급 일자 보조값,power_epsis,전력/EPSIS,raw.epsis_power_supply_daily,2074,0.05037755011628716,0.05007515629163431,-0.009077862593314973,0.029302168325234943,0.17945650397031335,0.08135283827724504,0.05007515629163431
60d,mkt_logret_mean_60d,시장 VWAP 로그수익률 60일 이동평균,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2059,-0.029083368220667302,0.04618046687981131,0.14919424406377868,-0.48284444911372026,0.1530544677943522,0.29885991581445914,0.04618046687981131
60d,mkt_logret_vol_60d,시장 VWAP 로그수익률 60일 이동 변동성,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2059,-0.016667523547147147,-0.0430510412827625,0.13027996855128085,0.23835968683326297,-0.40983912197785033,0.2835433639580989,0.0430510412827625
60d,mkt_logret_vol_5d,시장 VWAP 로그수익률 5일 이동 변동성,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,0.17978240817023586,0.04107441889930534,0.037191604950101674,0.3621840174601447,0.09136149743086161,0.1421655071447386,0.04107441889930534
60d,kma_asos_weather_daily__avg_wind_speed_mps,KMA 전국 ASOS 기상 평균 풍속(m/s),weather_kma,기상/KMA,raw.kma_asos_weather_daily,2074,-0.01783428720059497,-0.03973635901650563,-0.13130916921278674,0.02025912896397864,0.10264976092862411,0.09689510149334352,0.03973635901650563
60d,kma_asos_weather_station_daily__avg_wind_speed_mps,KMA 관측소 ASOS 기상 평균 풍속(m/s),weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2074,-0.01783428720059496,-0.03955445174240882,-0.1313012792562221,0.020212611075403706,0.10272352195318356,0.09691469155820992,0.03955445174240882
60d,mkt_logret_lag_20d,시장 VWAP 로그수익률 20일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2059,0.001614047517823211,0.039375719166916394,0.0242005954032192,-0.07574390869888621,0.0009901440537278688,0.042707979743451835,0.039375719166916394
60d,krx_auction_monthly__onewayauct_appl_qty,KRX 배출권 경매 단일가 경매 신청수량,auction,KRX 경매,raw.krx_auction_monthly,1673,0.05879529849705825,-0.0364694907843419,0.03833803318399244,0.07556198723268608,-0.23168776560778365,0.1369111493668981,0.0364694907843419
60d,mkt_volume_std_5d,시장 거래량 로그값 5일 이동 표준편차,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,0.03193409536588145,0.03314906072712911,-0.08223209799714683,0.08014576640197144,0.0010106593921622824,0.06629755539824289,0.03314906072712911
60d,mkt_logret_lag_5d,시장 VWAP 로그수익률 5일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2072,0.001035441079049118,0.02856853116201697,0.012134417806076384,-0.04313644091200136,-0.0020925645203101854,0.023432822751207217,0.02856853116201697
60d,epsis_fuel_cost_monthly__fuel_price_anthracite_krw_per_ton,EPSIS 발전연료비 연료가격(무연탄),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.0859209598659702,-0.02410486224901609,-0.013382819505094675,-0.10214969182409649,0.2012471837822905,0.1273644203152506,0.02410486224901609
60d,mkt_logret_vol_20d,시장 VWAP 로그수익률 20일 이동 변동성,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2071,0.15366451692353403,0.02332299945043987,0.033426386693541935,0.3575151270509079,0.06748104262555131,0.14541626125847082,0.02332299945043987
60d,epsis_power_trade_volume_monthly__trade_volume_fuel_cell_gwh,EPSIS 전력거래량 전력거래량(연료전지),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,0.052862608580606006,0.01930249976164009,0.10111680804243388,0.33305268486050515,0.3671625410835823,0.1181985454489975,0.01930249976164009
60d,epsis_power_trade_volume_monthly__trade_volume_bituminous_coal_gwh,EPSIS 전력거래량 전력거래량(유연탄),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,-0.03418825244208973,-0.01595738084478507,0.13149299648679533,-0.3187507213554972,-0.08056779379567656,0.18391431918533369,0.01595738084478507
60d,epsis_power_trade_volume_monthly__trade_volume_pumped_storage_gwh,EPSIS 전력거래량 전력거래량(양수),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,0.013696260837463677,-0.014615025130756576,-0.056760397837029984,-0.13787468912261788,-0.18656236683471733,0.05353977687190156,0.014615025130756576
60d,epsis_fuel_cost_monthly__fuel_price_nuclear_krw_per_kwh,EPSIS 발전연료비 연료가격(원자력),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.04244833209287271,0.012830268028941636,0.13134851134446773,0.27028114675165943,0.334892025256577,0.08492271313641854,0.012830268028941636
60d,epsis_fuel_cost_monthly__fuel_cost_nuclear_krw_per_kwh,EPSIS 발전연료비 발전연료비(원자력),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.042500250762113445,0.012791202193835706,0.13134851134446773,0.27448763055324826,0.33648960201335354,0.08590428717384976,0.012791202193835706
60d,epsis_power_trade_volume_monthly__trade_volume_coal_total_gwh,EPSIS 전력거래량 전력거래량(석탄 합계),power_epsis,전력/EPSIS,raw.epsis_power_trade_volume_monthly,2074,-0.031391419642824304,-0.012055093531777847,0.12725694411053523,-0.31054302322513017,-0.08047244063533199,0.17880864435330965,0.012055093531777847
60d,epsis_power_supply_daily__installed_capacity_mw,EPSIS 전력수급 설비용량(MW),power_epsis,전력/EPSIS,raw.epsis_power_supply_daily,2074,0.03521376377168253,0.00870624597547663,0.11237978450392576,0.14561717991993414,0.3228755780775667,0.09239633427291293,0.00870624597547663
60d,kma_asos_weather_daily__solar_radiation_mj_m2,KMA 전국 ASOS 기상 일사량(MJ/m²),weather_kma,기상/KMA,raw.kma_asos_weather_daily,2074,0.005667782359595548,0.007436014207370967,-0.04623478578180056,0.0544126679199266,0.05445530935821881,0.04745571855745537,0.007436014207370967
60d,kma_asos_weather_station_daily__solar_radiation_mj_m2,KMA 관측소 ASOS 기상 일사량(MJ/m²),weather_kma,기상/KMA,raw.kma_asos_weather_station_daily,2074,0.005667782359595573,0.007435872976390969,-0.046232471225622476,0.0544126679199266,0.05445530935821881,0.047454627465282805,0.007435872976390969
60d,mkt_logret_lag_60d,시장 VWAP 로그수익률 60일 전 값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2019,-0.01778586321188793,0.00580724557749107,-0.006589447755551475,-0.10780690720179968,0.07535240887842044,0.0749123762452205,0.00580724557749107
60d,mkt_total_trdval,시장 총 거래대금,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,-0.01457530185589138,-0.004924119929536489,-0.10726841253331135,0.1279431928207166,0.18177061963189134,0.12550584461172778,0.004924119929536489
60d,mkt_total_trdval_log1p,시장 총 거래대금 로그값,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2074,-0.0024046372034756784,-0.004924119929536489,-0.10726841253331135,0.1279431928207166,0.18177061963189134,0.12550584461172778,0.004924119929536489
60d,krx_auction_monthly__auct_trd_qty,KRX 배출권 경매 경매 체결수량,auction,KRX 경매,raw.krx_auction_monthly,1673,-0.03485466540460921,-0.002719940555736706,-0.03306428315956257,-0.11758074974185447,-0.23099708272417005,0.0810923279383816,0.002719940555736706
60d,mkt_volume_std_20d,시장 거래량 로그값 20일 이동 표준편차,market_internal,시장 내부,data.processed.targets.market_vwap_targets,2072,0.005529446548996806,0.002587901980730269,-0.10114971012833057,-0.0025190119279878687,-0.12456578728255033,0.052885350493335516,0.002587901980730269
60d,epsis_fuel_cost_monthly__heat_price_nuclear_krw_per_gcal,EPSIS 발전연료비 열량단가(원자력),power_epsis,전력/EPSIS,raw.epsis_fuel_cost_monthly,2074,-0.04494301301596735,0.0021556598548608595,0.12898117636926468,0.30031867208265756,0.228312876947216,0.07024414464338874,0.0021556598548608595
60d,epsis_smp_monthly__blmp_krw_per_kwh,EPSIS SMP BLMP(원/kWh),power_epsis,전력/EPSIS,raw.epsis_smp_monthly,2074,,,,,,,
60d,kma_asos_weather_daily__station_count,KMA 전국 ASOS 기상 관측소 수,weather_kma,기상/KMA,raw.kma_asos_weather_daily,2074,,,,,,,
